#======================================
Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 554, 1, 9260, 9260, 9260.116, 0.116, 110, 0, 9260.116, 9262.505, 2.389, 1100, 9262.505, 9262.67, 0.165, 165, 0, 9262.67, 9264.386, 1.716, 825, 9264.386, 9264.495, 0.11, 110, 0, 9264.495, 9267.035, 2.54, 1100, 9267.035, 9267.126, 0.091, 91, 0, 9267.126, 9272.724, 5.598, 2730, 9272.724, 9272.816, 0.092, 91, 0, 9272.816, 9272.816, 0, 0,    12.700,
 555, 1, 9270, 9270, 9270.116, 0.116, 110, 0, 9270.116, 9272.565, 2.449, 1100, 9272.565, 9272.73, 0.165, 165, 0, 9272.73, 9274.466, 1.736, 825, 9274.466, 9274.576, 0.11, 110, 0, 9274.576, 9277, 2.424, 1100, 9277, 9277.091, 0.091, 91, 0, 9277.091, 9283.801, 6.709, 2730, 9283.801, 9283.892, 0.091, 91, 0, 9283.892, 9283.892, 0, 0,    13.776,
 556, 1, 9280, 9280, 9280.116, 0.116, 110, 0, 9280.116, 9282.72, 2.604, 1100, 9282.72, 9282.885, 0.165, 165, 0, 9282.885, 9284.625, 1.739, 825, 9284.625, 9284.735, 0.11, 110, 0, 9284.735, 9287.834, 3.099, 1100, 9287.834, 9287.925, 0.091, 91, 0, 9287.925, 9293.662, 5.737, 2730, 9293.662, 9293.753, 0.091, 91, 0, 9293.753, 9293.753, 0, 0,    13.638,
 557, 1, 9290, 9290, 9290.116, 0.116, 110, 0, 9290.116, 9292.352, 2.237, 1100, 9292.352, 9292.518, 0.165, 165, 0, 9292.518, 9294.207, 1.69, 825, 9294.207, 9294.317, 0.11, 110, 0, 9294.317, 9296.903, 2.586, 1100, 9296.903, 9296.994, 0.091, 91, 0, 9296.994, 9303.088, 6.093, 2730, 9303.088, 9303.179, 0.091, 91, 0, 9303.179, 9303.179, 0, 0,    13.063,
 558, 1, 9300, 9300, 9300.116, 0.116, 110, 0, 9300.116, 9302.449, 2.334, 1100, 9302.449, 9302.615, 0.165, 165, 0, 9302.615, 9304.225, 1.61, 825, 9304.225, 9304.335, 0.11, 110, 0, 9304.335, 9306.712, 2.377, 1100, 9306.712, 9306.803, 0.091, 91, 0, 9306.803, 9312.592, 5.789, 2730, 9312.592, 9312.683, 0.091, 91, 0, 9312.683, 9312.683, 0, 0,    12.567,
 559, 1, 9310, 9310, 9310.106, 0.106, 100, 0, 9310.106, 9312.456, 2.35, 1000, 9312.456, 9312.606, 0.15, 150, 0, 9312.606, 9314.247, 1.641, 750, 9314.247, 9314.347, 0.1, 100, 0, 9314.347, 9316.875, 2.527, 1000, 9316.875, 9316.958, 0.083, 83, 0, 9316.958, 9322.957, 5.999, 2490, 9322.957, 9323.041, 0.083, 83, 0, 9323.041, 9323.041, 0, 0,    12.935,
 560, 1, 9320, 9320, 9320.116, 0.116, 110, 0, 9320.116, 9322.33, 2.214, 1100, 9322.33, 9322.495, 0.165, 165, 0, 9322.495, 9324.308, 1.813, 825, 9324.308, 9324.417, 0.109, 110, 0, 9324.417, 9327.127, 2.71, 1100, 9327.127, 9327.218, 0.091, 91, 0, 9327.218, 9333.348, 6.129, 2730, 9333.348, 9333.439, 0.091, 91, 0, 9333.439, 9333.439, 0, 0,    13.323,
 561, 1, 9330, 9330, 9330.106, 0.106, 100, 0, 9330.106, 9332.328, 2.223, 1000, 9332.328, 9332.479, 0.15, 150, 0, 9332.479, 9334.095, 1.616, 750, 9334.095, 9334.195, 0.1, 100, 0, 9334.195, 9336.233, 2.038, 1000, 9336.233, 9336.316, 0.083, 83, 0, 9336.316, 9341.081, 4.764, 2490, 9341.081, 9341.164, 0.083, 83, 0, 9341.164, 9341.164, 0, 0,    11.058,
 562, 1, 9340, 9340, 9340.106, 0.106, 100, 0, 9340.106, 9342.245, 2.139, 1000, 9342.245, 9342.395, 0.15, 150, 0, 9342.395, 9344.128, 1.734, 750, 9344.128, 9344.228, 0.1, 100, 0, 9344.228, 9346.385, 2.157, 1000, 9346.385, 9346.469, 0.083, 83, 0, 9346.469, 9352.581, 6.112, 2490, 9352.581, 9352.664, 0.083, 83, 0, 9352.664, 9352.664, 0, 0,    12.558,
 563, 1, 9350, 9350, 9350.106, 0.106, 100, 0, 9350.106, 9352.164, 2.058, 1000, 9352.164, 9352.314, 0.15, 150, 0, 9352.314, 9354, 1.686, 750, 9354, 9354.1, 0.1, 100, 0, 9354.1, 9356.053, 1.953, 1000, 9356.053, 9356.136, 0.083, 83, 0, 9356.136, 9361.174, 5.038, 2490, 9361.174, 9361.257, 0.083, 83, 0, 9361.257, 9361.257, 0, 0,    11.151,
 564, 1, 9360, 9360, 9360.116, 0.116, 110, 0, 9360.116, 9362.737, 2.621, 1100, 9362.737, 9362.902, 0.165, 165, 0, 9362.902, 9364.444, 1.542, 825, 9364.444, 9364.554, 0.11, 110, 0, 9364.554, 9366.536, 1.982, 1100, 9366.536, 9366.627, 0.091, 91, 0, 9366.627, 9372.16, 5.534, 2730, 9372.16, 9372.251, 0.091, 91, 0, 9372.251, 9372.251, 0, 0,    12.136,
 565, 1, 9370, 9370, 9370.116, 0.116, 110, 0, 9370.116, 9372.769, 2.653, 1100, 9372.769, 9372.934, 0.165, 165, 0, 9372.934, 9374.876, 1.942, 825, 9374.876, 9374.987, 0.11, 110, 0, 9374.987, 9377.37, 2.383, 1100, 9377.37, 9377.461, 0.091, 91, 0, 9377.461, 9383.551, 6.09, 2730, 9383.551, 9383.642, 0.091, 91, 0, 9383.642, 9383.642, 0, 0,    13.526,
 566, 1, 9380, 9380, 9380.106, 0.106, 100, 0, 9380.106, 9382.446, 2.34, 1000, 9382.446, 9382.596, 0.15, 150, 0, 9382.596, 9384.271, 1.675, 750, 9384.271, 9384.381, 0.11, 100, 0, 9384.381, 9386.694, 2.313, 1000, 9386.694, 9386.777, 0.083, 83, 0, 9386.777, 9391.845, 5.068, 2490, 9391.845, 9391.928, 0.083, 83, 0, 9391.928, 9391.928, 0, 0,    11.822,
 567, 1, 9390, 9390, 9390.116, 0.116, 110, 0, 9390.116, 9392.479, 2.363, 1100, 9392.479, 9392.644, 0.165, 165, 0, 9392.644, 9394.653, 2.008, 825, 9394.653, 9394.763, 0.11, 110, 0, 9394.763, 9397.202, 2.439, 1100, 9397.202, 9397.293, 0.091, 91, 0, 9397.293, 9402.508, 5.215, 2730, 9402.508, 9402.6, 0.091, 91, 0, 9402.6, 9402.6, 0, 0,    12.484,
 568, 1, 9400, 9400, 9400.116, 0.116, 110, 0, 9400.116, 9402.564, 2.448, 1100, 9402.564, 9402.729, 0.165, 165, 0, 9402.729, 9404.802, 2.073, 825, 9404.802, 9404.912, 0.11, 110, 0, 9404.912, 9407.493, 2.581, 1100, 9407.493, 9407.584, 0.091, 91, 0, 9407.584, 9413.826, 6.242, 2730, 9413.826, 9413.917, 0.091, 91, 0, 9413.917, 9413.917, 0, 0,    13.801,
 569, 1, 9410, 9410, 9410.106, 0.106, 100, 0, 9410.106, 9412.217, 2.112, 1000, 9412.217, 9412.367, 0.15, 150, 0, 9412.367, 9414.054, 1.687, 750, 9414.054, 9414.154, 0.1, 100, 0, 9414.154, 9416.308, 2.154, 1000, 9416.308, 9416.392, 0.083, 83, 0, 9416.392, 9422.273, 5.881, 2490, 9422.273, 9422.356, 0.083, 83, 0, 9422.356, 9422.356, 0, 0,    12.250,
 570, 1, 9420, 9420, 9420.116, 0.116, 110, 0, 9420.116, 9422.56, 2.444, 1100, 9422.56, 9422.725, 0.165, 165, 0, 9422.725, 9424.799, 2.073, 825, 9424.799, 9424.909, 0.11, 110, 0, 9424.909, 9427.031, 2.122, 1100, 9427.031, 9427.122, 0.091, 91, 0, 9427.122, 9432.193, 5.071, 2730, 9432.193, 9432.284, 0.091, 91, 0, 9432.284, 9432.284, 0, 0,    12.168,
 571, 1, 9430, 9430, 9430.106, 0.106, 100, 0, 9430.106, 9432.406, 2.3, 1000, 9432.406, 9432.556, 0.15, 150, 0, 9432.556, 9434.118, 1.562, 750, 9434.118, 9434.218, 0.1, 100, 0, 9434.218, 9436.404, 2.186, 1000, 9436.404, 9436.487, 0.083, 83, 0, 9436.487, 9442.247, 5.76, 2490, 9442.247, 9442.33, 0.083, 83, 0, 9442.33, 9442.33, 0, 0,    12.224,
 572, 1, 9440, 9440, 9440.116, 0.116, 110, 0, 9440.116, 9442.549, 2.433, 1100, 9442.549, 9442.714, 0.165, 165, 0, 9442.714, 9444.616, 1.902, 825, 9444.616, 9444.726, 0.11, 110, 0, 9444.726, 9447.192, 2.466, 1100, 9447.192, 9447.283, 0.091, 91, 0, 9447.283, 9453.702, 6.419, 2730, 9453.702, 9453.793, 0.091, 91, 0, 9453.793, 9453.793, 0, 0,    13.677,
 573, 1, 9450, 9450, 9450.106, 0.106, 100, 0, 9450.106, 9452.574, 2.468, 1000, 9452.574, 9452.724, 0.15, 150, 0, 9452.724, 9454.22, 1.496, 750, 9454.22, 9454.32, 0.1, 100, 0, 9454.32, 9456.611, 2.291, 1000, 9456.611, 9456.694, 0.083, 83, 0, 9456.694, 9461.525, 4.831, 2490, 9461.525, 9461.609, 0.083, 83, 0, 9461.609, 9461.609, 0, 0,    11.503,
 574, 1, 9460, 9460, 9460.106, 0.106, 100, 0, 9460.106, 9462.391, 2.285, 1000, 9462.391, 9462.541, 0.15, 150, 0, 9462.541, 9463.967, 1.426, 750, 9463.967, 9464.067, 0.1, 100, 0, 9464.067, 9466.212, 2.145, 1000, 9466.212, 9466.295, 0.083, 83, 0, 9466.295, 9471.192, 4.897, 2490, 9471.192, 9471.275, 0.083, 83, 0, 9471.275, 9471.275, 0, 0,    11.169,
 575, 1, 9470, 9470, 9470.116, 0.116, 110, 0, 9470.116, 9472.729, 2.613, 1100, 9472.729, 9472.894, 0.165, 165, 0, 9472.894, 9474.686, 1.792, 825, 9474.686, 9474.796, 0.11, 110, 0, 9474.796, 9477.067, 2.271, 1100, 9477.067, 9477.158, 0.091, 91, 0, 9477.158, 9482.818, 5.66, 2730, 9482.818, 9482.909, 0.091, 91, 0, 9482.909, 9482.909, 0, 0,    12.793,
 576, 1, 9480, 9480, 9480.106, 0.106, 100, 0, 9480.106, 9482.177, 2.071, 1000, 9482.177, 9482.327, 0.15, 150, 0, 9482.327, 9484.06, 1.732, 750, 9484.06, 9484.16, 0.1, 100, 0, 9484.16, 9486.481, 2.321, 1000, 9486.481, 9486.564, 0.083, 83, 0, 9486.564, 9492.867, 6.303, 2490, 9492.867, 9492.95, 0.083, 83, 0, 9492.95, 9492.95, 0, 0,    12.844,
 577, 1, 9490, 9490, 9490.106, 0.106, 100, 0, 9490.106, 9491.99, 1.884, 1000, 9491.99, 9492.14, 0.15, 150, 0, 9492.14, 9493.87, 1.73, 750, 9493.87, 9493.97, 0.1, 100, 0, 9493.97, 9496.067, 2.098, 1000, 9496.067, 9496.15, 0.083, 83, 0, 9496.15, 9500.776, 4.626, 2490, 9500.776, 9500.859, 0.083, 83, 0, 9500.859, 9500.859, 0, 0,    10.754,
 578, 1, 9500, 9500, 9500.116, 0.116, 110, 0, 9500.116, 9502.413, 2.297, 1100, 9502.413, 9502.578, 0.165, 165, 0, 9502.578, 9504.242, 1.664, 825, 9504.242, 9504.352, 0.11, 110, 0, 9504.352, 9506.792, 2.439, 1100, 9506.792, 9506.883, 0.091, 91, 0, 9506.883, 9512.645, 5.762, 2730, 9512.645, 9512.736, 0.091, 91, 0, 9512.736, 9512.736, 0, 0,    12.620,
 579, 1, 9510, 9510, 9510.116, 0.116, 110, 0, 9510.116, 9512.633, 2.517, 1100, 9512.633, 9512.798, 0.165, 165, 0, 9512.798, 9514.701, 1.903, 825, 9514.701, 9514.81, 0.11, 110, 0, 9514.81, 9517.585, 2.774, 1100, 9517.585, 9517.676, 0.091, 91, 0, 9517.676, 9523.909, 6.233, 2730, 9523.909, 9524.01, 0.101, 91, 0, 9524.01, 9524.01, 0, 0,    13.894,
 580, 1, 9520, 9520, 9520.116, 0.116, 110, 0, 9520.116, 9521.995, 1.88, 1100, 9521.995, 9522.16, 0.165, 165, 0, 9522.16, 9523.979, 1.819, 825, 9523.979, 9524.09, 0.111, 110, 0, 9524.09, 9526.708, 2.618, 1100, 9526.708, 9526.799, 0.091, 91, 0, 9526.799, 9533.063, 6.264, 2730, 9533.063, 9533.154, 0.091, 91, 0, 9533.154, 9533.154, 0, 0,    13.038,
 581, 1, 9530, 9530, 9530.116, 0.116, 110, 0, 9530.116, 9532.323, 2.207, 1100, 9532.323, 9532.488, 0.165, 165, 0, 9532.488, 9534.302, 1.814, 825, 9534.302, 9534.412, 0.11, 110, 0, 9534.412, 9537.022, 2.61, 1100, 9537.022, 9537.113, 0.091, 91, 0, 9537.113, 9542.934, 5.821, 2730, 9542.934, 9543.025, 0.091, 91, 0, 9543.025, 9543.025, 0, 0,    12.909,
 582, 1, 9540, 9540, 9540.116, 0.116, 110, 0, 9540.116, 9542.707, 2.591, 1100, 9542.707, 9542.873, 0.165, 165, 0, 9542.873, 9544.517, 1.644, 825, 9544.517, 9544.627, 0.11, 110, 0, 9544.627, 9546.79, 2.163, 1100, 9546.79, 9546.881, 0.091, 91, 0, 9546.881, 9552.649, 5.768, 2730, 9552.649, 9552.74, 0.091, 91, 0, 9552.74, 9552.74, 0, 0,    12.624,
 583, 1, 9550, 9550, 9550.116, 0.116, 110, 0, 9550.116, 9552.121, 2.005, 1100, 9552.121, 9552.286, 0.165, 165, 0, 9552.286, 9554.141, 1.855, 825, 9554.141, 9554.251, 0.11, 110, 0, 9554.251, 9556.709, 2.458, 1100, 9556.709, 9556.8, 0.091, 91, 0, 9556.8, 9562.785, 5.985, 2730, 9562.785, 9562.876, 0.091, 91, 0, 9562.876, 9562.876, 0, 0,    12.760,
 584, 1, 9560, 9560, 9560.116, 0.116, 110, 0, 9560.116, 9562.299, 2.183, 1100, 9562.299, 9562.464, 0.165, 165, 0, 9562.464, 9564.161, 1.697, 825, 9564.161, 9564.271, 0.11, 110, 0, 9564.271, 9566.529, 2.258, 1100, 9566.529, 9566.62, 0.091, 91, 0, 9566.62, 9572.339, 5.719, 2730, 9572.339, 9572.43, 0.091, 91, 0, 9572.43, 9572.43, 0, 0,    12.314,
 585, 1, 9570, 9570, 9570.106, 0.106, 100, 0, 9570.106, 9572.359, 2.253, 1000, 9572.359, 9572.509, 0.15, 150, 0, 9572.509, 9573.902, 1.393, 750, 9573.902, 9574.002, 0.1, 100, 0, 9574.002, 9576.067, 2.065, 1000, 9576.067, 9576.15, 0.083, 83, 0, 9576.15, 9582, 5.85, 2490, 9582, 9582.083, 0.083, 83, 0, 9582.083, 9582.083, 0, 0,    11.977,
 586, 1, 9580, 9580, 9580.116, 0.116, 110, 0, 9580.116, 9582.397, 2.281, 1100, 9582.397, 9582.562, 0.165, 165, 0, 9582.562, 9584.246, 1.684, 825, 9584.246, 9584.357, 0.11, 110, 0, 9584.357, 9586.949, 2.592, 1100, 9586.949, 9587.04, 0.091, 91, 0, 9587.04, 9592.344, 5.304, 2730, 9592.344, 9592.435, 0.091, 91, 0, 9592.435, 9592.435, 0, 0,    12.319,
 587, 1, 9590, 9590, 9590.116, 0.116, 110, 0, 9590.116, 9592.271, 2.155, 1100, 9592.271, 9592.445, 0.174, 165, 0, 9592.445, 9594.136, 1.691, 825, 9594.136, 9594.246, 0.11, 110, 0, 9594.246, 9597.066, 2.821, 1100, 9597.066, 9597.158, 0.091, 91, 0, 9597.158, 9602.78, 5.623, 2730, 9602.78, 9602.871, 0.091, 91, 0, 9602.871, 9602.871, 0, 0,    12.755,
 588, 1, 9600, 9600, 9600.106, 0.106, 100, 0, 9600.106, 9602.211, 2.105, 1000, 9602.211, 9602.361, 0.15, 150, 0, 9602.361, 9603.838, 1.477, 750, 9603.838, 9603.938, 0.1, 100, 0, 9603.938, 9605.937, 1.998, 1000, 9605.937, 9606.03, 0.093, 83, 0, 9606.03, 9610.927, 4.898, 2490, 9610.927, 9611.01, 0.083, 83, 0, 9611.01, 9611.01, 0, 0,    10.905,
 589, 1, 9610, 9610, 9610.106, 0.106, 100, 0, 9610.106, 9612.197, 2.091, 1000, 9612.197, 9612.348, 0.15, 150, 0, 9612.348, 9614.051, 1.704, 750, 9614.051, 9614.151, 0.1, 100, 0, 9614.151, 9616.285, 2.134, 1000, 9616.285, 9616.368, 0.083, 83, 0, 9616.368, 9622.314, 5.946, 2490, 9622.314, 9622.398, 0.083, 83, 0, 9622.398, 9622.398, 0, 0,    12.292,
 590, 1, 9620, 9620, 9620.106, 0.106, 100, 0, 9620.106, 9622.134, 2.028, 1000, 9622.134, 9622.284, 0.15, 150, 0, 9622.284, 9623.747, 1.462, 750, 9623.747, 9623.847, 0.1, 100, 0, 9623.847, 9626.063, 2.217, 1000, 9626.063, 9626.146, 0.083, 83, 0, 9626.146, 9631.174, 5.027, 2490, 9631.174, 9631.257, 0.083, 83, 0, 9631.257, 9631.257, 0, 0,    11.151,
 591, 1, 9630, 9630, 9630.116, 0.116, 110, 0, 9630.116, 9632.687, 2.572, 1100, 9632.687, 9632.853, 0.165, 165, 0, 9632.853, 9634.499, 1.646, 825, 9634.499, 9634.609, 0.11, 110, 0, 9634.609, 9637.116, 2.507, 1100, 9637.116, 9637.207, 0.091, 91, 0, 9637.207, 9643.099, 5.892, 2730, 9643.099, 9643.19, 0.091, 91, 0, 9643.19, 9643.19, 0, 0,    13.074,
 592, 1, 9640, 9640, 9640.116, 0.116, 110, 0, 9640.116, 9642.364, 2.248, 1100, 9642.364, 9642.53, 0.165, 165, 0, 9642.53, 9644.585, 2.056, 825, 9644.585, 9644.696, 0.11, 110, 0, 9644.696, 9647.181, 2.485, 1100, 9647.181, 9647.272, 0.091, 91, 0, 9647.272, 9652.733, 5.461, 2730, 9652.733, 9652.824, 0.091, 91, 0, 9652.824, 9652.824, 0, 0,    12.708,
 593, 1, 9650, 9650, 9650.106, 0.106, 100, 0, 9650.106, 9651.986, 1.88, 1000, 9651.986, 9652.136, 0.15, 150, 0, 9652.136, 9653.812, 1.676, 750, 9653.812, 9653.912, 0.1, 100, 0, 9653.912, 9655.981, 2.069, 1000, 9655.981, 9656.064, 0.083, 83, 0, 9656.064, 9662.217, 6.152, 2490, 9662.217, 9662.3, 0.083, 83, 0, 9662.3, 9662.3, 0, 0,    12.194,
 594, 1, 9660, 9660, 9660.116, 0.116, 110, 0, 9660.116, 9662.446, 2.331, 1100, 9662.446, 9662.611, 0.165, 165, 0, 9662.611, 9664.342, 1.731, 825, 9664.342, 9664.452, 0.11, 110, 0, 9664.452, 9666.865, 2.413, 1100, 9666.865, 9666.956, 0.091, 91, 0, 9666.956, 9673.487, 6.531, 2730, 9673.487, 9673.578, 0.091, 91, 0, 9673.578, 9673.578, 0, 0,    13.462,
 595, 1, 9670, 9670, 9670.106, 0.106, 100, 0, 9670.106, 9672.285, 2.179, 1000, 9672.285, 9672.435, 0.15, 150, 0, 9672.435, 9674.109, 1.674, 750, 9674.109, 9674.209, 0.1, 100, 0, 9674.209, 9676.485, 2.276, 1000, 9676.485, 9676.569, 0.083, 83, 0, 9676.569, 9682.54, 5.971, 2490, 9682.54, 9682.623, 0.083, 83, 0, 9682.623, 9682.623, 0, 0,    12.517,
 596, 1, 9680, 9680, 9680.116, 0.116, 110, 0, 9680.116, 9682.351, 2.235, 1100, 9682.351, 9682.516, 0.165, 165, 0, 9682.516, 9684.466, 1.95, 825, 9684.466, 9684.576, 0.11, 110, 0, 9684.576, 9687.471, 2.895, 1100, 9687.471, 9687.562, 0.091, 91, 0, 9687.562, 9693.066, 5.503, 2730, 9693.066, 9693.157, 0.091, 91, 0, 9693.157, 9693.157, 0, 0,    13.041,
 597, 1, 9690, 9690, 9690.116, 0.116, 110, 0, 9690.116, 9692.383, 2.267, 1100, 9692.383, 9692.548, 0.165, 165, 0, 9692.548, 9694.243, 1.695, 825, 9694.243, 9694.353, 0.11, 110, 0, 9694.353, 9696.855, 2.502, 1100, 9696.855, 9696.946, 0.091, 91, 0, 9696.946, 9702.236, 5.29, 2730, 9702.236, 9702.327, 0.091, 91, 0, 9702.327, 9702.327, 0, 0,    12.212,
 598, 1, 9700, 9700, 9700.116, 0.116, 110, 0, 9700.116, 9702.459, 2.343, 1100, 9702.459, 9702.624, 0.165, 165, 0, 9702.624, 9704.434, 1.809, 825, 9704.434, 9704.544, 0.11, 110, 0, 9704.544, 9707.306, 2.762, 1100, 9707.306, 9707.397, 0.091, 91, 0, 9707.397, 9713.266, 5.869, 2730, 9713.266, 9713.357, 0.091, 91, 0, 9713.357, 9713.357, 0, 0,    13.241,
 599, 1, 9710, 9710, 9710.116, 0.116, 110, 0, 9710.116, 9712.111, 1.995, 1100, 9712.111, 9712.276, 0.165, 165, 0, 9712.276, 9713.921, 1.645, 825, 9713.921, 9714.032, 0.11, 110, 0, 9714.032, 9716.415, 2.383, 1100, 9716.415, 9716.506, 0.091, 91, 0, 9716.506, 9722.183, 5.677, 2730, 9722.183, 9722.274, 0.091, 91, 0, 9722.274, 9722.274, 0, 0,    12.158,
 600, 1, 9730, 9730, 9730.106, 0.106, 100, 0, 9730.106, 9732.254, 2.148, 1000, 9732.254, 9732.404, 0.15, 150, 0, 9732.404, 9733.868, 1.464, 750, 9733.868, 9733.968, 0.1, 100, 0, 9733.968, 9736.297, 2.33, 1000, 9736.297, 9736.38, 0.083, 83, 0, 9736.38, 9742.016, 5.636, 2490, 9742.016, 9742.099, 0.083, 83, 0, 9742.099, 9742.099, 0, 0,    11.993,
 601, 1, 9740, 9740, 9740.106, 0.106, 100, 0, 9740.106, 9742.426, 2.32, 1000, 9742.426, 9742.585, 0.16, 150, 0, 9742.585, 9744.447, 1.861, 750, 9744.447, 9744.547, 0.1, 100, 0, 9744.547, 9746.531, 1.984, 1000, 9746.531, 9746.614, 0.083, 83, 0, 9746.614, 9751.153, 4.539, 2490, 9751.153, 9751.236, 0.083, 83, 0, 9751.236, 9751.236, 0, 0,    11.130,
 602, 1, 9750, 9750, 9750.106, 0.106, 100, 0, 9750.106, 9752.3, 2.194, 1000, 9752.3, 9752.45, 0.15, 150, 0, 9752.45, 9754.068, 1.618, 750, 9754.068, 9754.168, 0.1, 100, 0, 9754.168, 9756.164, 1.996, 1000, 9756.164, 9756.247, 0.083, 83, 0, 9756.247, 9761.652, 5.405, 2490, 9761.652, 9761.735, 0.083, 83, 0, 9761.735, 9761.735, 0, 0,    11.629,
 603, 1, 9760, 9760, 9760.106, 0.106, 100, 0, 9760.106, 9762.295, 2.189, 1000, 9762.295, 9762.445, 0.15, 150, 0, 9762.445, 9764.049, 1.604, 750, 9764.049, 9764.149, 0.1, 100, 0, 9764.149, 9766.534, 2.385, 1000, 9766.534, 9766.617, 0.083, 83, 0, 9766.617, 9771.616, 4.999, 2490, 9771.616, 9771.699, 0.083, 83, 0, 9771.699, 9771.699, 0, 0,    11.593,
 604, 1, 9770, 9770, 9770.106, 0.106, 100, 0, 9770.106, 9772.364, 2.258, 1000, 9772.364, 9772.514, 0.15, 150, 0, 9772.514, 9774.187, 1.673, 750, 9774.187, 9774.287, 0.1, 100, 0, 9774.287, 9776.1, 1.813, 1000, 9776.1, 9776.183, 0.083, 83, 0, 9776.183, 9782.128, 5.945, 2490, 9782.128, 9782.211, 0.083, 83, 0, 9782.211, 9782.211, 0, 0,    12.105,
 605, 1, 9780, 9780, 9780.116, 0.116, 110, 0, 9780.116, 9782.443, 2.327, 1100, 9782.443, 9782.608, 0.165, 165, 0, 9782.608, 9784.173, 1.565, 825, 9784.173, 9784.283, 0.11, 110, 0, 9784.283, 9786.403, 2.12, 1100, 9786.403, 9786.494, 0.091, 91, 0, 9786.494, 9791.239, 4.745, 2730, 9791.239, 9791.33, 0.091, 91, 0, 9791.33, 9791.33, 0, 0,    11.214,
 606, 1, 9790, 9790, 9790.116, 0.116, 110, 0, 9790.116, 9792.615, 2.499, 1100, 9792.615, 9792.78, 0.165, 165, 0, 9792.78, 9794.683, 1.903, 825, 9794.683, 9794.793, 0.11, 110, 0, 9794.793, 9796.795, 2.001, 1100, 9796.795, 9796.886, 0.091, 91, 0, 9796.886, 9802.735, 5.849, 2730, 9802.735, 9802.827, 0.091, 91, 0, 9802.827, 9802.827, 0, 0,    12.711,
 607, 1, 9800, 9800, 9800.116, 0.116, 110, 0, 9800.116, 9802.572, 2.456, 1100, 9802.572, 9802.737, 0.165, 165, 0, 9802.737, 9804.419, 1.681, 825, 9804.419, 9804.529, 0.11, 110, 0, 9804.529, 9806.74, 2.211, 1100, 9806.74, 9806.831, 0.091, 91, 0, 9806.831, 9812.152, 5.321, 2730, 9812.152, 9812.243, 0.091, 91, 0, 9812.243, 9812.243, 0, 0,    12.127,
 608, 1, 9810, 9810, 9810.116, 0.116, 110, 0, 9810.116, 9812.267, 2.151, 1100, 9812.267, 9812.432, 0.165, 165, 0, 9812.432, 9814.09, 1.658, 825, 9814.09, 9814.2, 0.11, 110, 0, 9814.2, 9816.656, 2.455, 1100, 9816.656, 9816.747, 0.091, 91, 0, 9816.747, 9822.275, 5.528, 2730, 9822.275, 9822.366, 0.091, 91, 0, 9822.366, 9822.366, 0, 0,    12.250,
 609, 1, 9820, 9820, 9820.106, 0.106, 100, 0, 9820.106, 9822.054, 1.948, 1000, 9822.054, 9822.204, 0.15, 150, 0, 9822.204, 9823.834, 1.63, 750, 9823.834, 9823.934, 0.1, 100, 0, 9823.934, 9825.879, 1.945, 1000, 9825.879, 9825.962, 0.083, 83, 0, 9825.962, 9831.315, 5.353, 2490, 9831.315, 9831.398, 0.083, 83, 0, 9831.398, 9831.398, 0, 0,    11.292,
 610, 1, 9830, 9830, 9830.116, 0.116, 110, 0, 9830.116, 9832.445, 2.329, 1100, 9832.445, 9832.61, 0.165, 165, 0, 9832.61, 9834.181, 1.571, 825, 9834.181, 9834.291, 0.11, 110, 0, 9834.291, 9836.97, 2.679, 1100, 9836.97, 9837.061, 0.091, 91, 0, 9837.061, 9842.762, 5.701, 2730, 9842.762, 9842.853, 0.091, 91, 0, 9842.853, 9842.853, 0, 0,    12.737,
 611, 1, 9840, 9840, 9840.106, 0.106, 100, 0, 9840.106, 9841.974, 1.868, 1000, 9841.974, 9842.124, 0.15, 150, 0, 9842.124, 9843.744, 1.62, 750, 9843.744, 9843.844, 0.1, 100, 0, 9843.844, 9846.254, 2.41, 1000, 9846.254, 9846.337, 0.083, 83, 0, 9846.337, 9851.682, 5.345, 2490, 9851.682, 9851.765, 0.083, 83, 0, 9851.765, 9851.765, 0, 0,    11.659,
 612, 1, 9850, 9850, 9850.106, 0.106, 100, 0, 9850.106, 9852.316, 2.21, 1000, 9852.316, 9852.466, 0.15, 150, 0, 9852.466, 9854.293, 1.827, 750, 9854.293, 9854.393, 0.1, 100, 0, 9854.393, 9856.19, 1.796, 1000, 9856.19, 9856.273, 0.083, 83, 0, 9856.273, 9862.084, 5.811, 2490, 9862.084, 9862.167, 0.083, 83, 0, 9862.167, 9862.167, 0, 0,    12.061,
